1;1;2;2;0;815;1100
1;2;5;5;0;873;975
1;3;14;14;0;7000;9000
1;4;0;0;0;1350;2000
1;5;0;0;1;1166;1450
1;6;6;6;1;377;450
1;7;1;1;0;1500;1800
1;8;22;22;1;710;850
1;9;2;2;0;2829;3200
1;10;7;7;0;723;900
1;11;7;7;0;1273;1550
1;12;6;6;0;880;1100
1;13;2;2;1;1071;1300
1;14;1;1;0;2872;3500
1;15;2;2;1;1270;1850
1;16;55;55;5;10;100
1;17;4;4;6;500;750
1;18;1;1;0;1215;1650
1;19;2;2;1;807;1100
1;20;3;3;1;757;1000
1;21;1;1;1;757;1000
1;22;3;3;1;757;1000
1;23;5;5;0;324;450
1;24;23;23;1;500;700
1;25;9;9;1;553;750
1;26;14;14;1;664;900
1;27;6;6;0;566;750
1;28;9;9;0;623;900
1;29;0;0;1;500;725
1;30;2;2;1;1383;1900
1;31;19;19;1;95;100
1;32;2;2;0;565;700
1;33;17;17;0;500;1000
1;34;5;5;1;950;1350
1;35;6;6;0;403;700
1;36;1;1;0;376;500
1;37;20;20;0;1;250
1;38;5;5;0;378;550
1;39;6;6;0;1083;1500
1;40;1;1;1;1084;1500
1;41;5;5;1;603;900
1;42;3;3;1;1094;1500
1;43;4;4;1;1070;1300
1;44;7;7;1;754;1000
1;45;10;10;1;1177;1400
1;46;2;2;0;477;700
1;47;7;7;0;196;275
1;48;55;55;0;54;275
1;49;6;6;0;175;300
1;50;38;38;0;0;200
1;51;0;0;0;980;1350
1;52;5;5;0;1083;1300
1;53;5;5;1;980;1350
1;54;5;5;1;980;1350
1;55;0;0;1;980;1350
1;56;2;2;1;980;1350
1;57;2;2;0;1884;2100
1;58;6;6;0;306;425
1;59;2;2;0;1412;1800
1;60;2;2;0;1;450
1;61;17;17;0;150;300
1;62;6;6;0;156;450
1;63;2;2;0;2035;2450
1;64;2;2;0;864;1050
1;65;2;2;0;1076;1200
1;66;0;0;0;486;700
1;67;6;6;0;130;175
1;68;10;10;1;1416;1700
1;69;10;10;1;1225;1350
1;70;4;4;1;680;750
1;71;11;11;1;680;850
1;72;14;14;0;1227;1400
1;73;4;4;0;614;700
1;74;12;12;0;572;750
1;75;0;0;0;1076;1200
1;76;17;17;0;250;300
1;77;2;2;0;981;1200
1;78;9;9;0;1121;1400
1;79;5;5;0;937;1200
1;80;1;1;0;1127;1450
1;81;6;6;0;524;1100
1;82;5;5;0;620;850
1;83;9;9;10;1000;1500
1;84;5;5;1;1155;1400
1;85;7;7;1;2001;2450
1;86;7;7;1;1155;1400
1;87;0;0;0;500;1100
1;88;8;8;1;2001;2450
1;89;4;4;0;981;1200
1;90;0;0;0;1274;1550
1;91;6;6;0;1442;2000
1;92;1;1;0;1122;1350
1;93;7;7;0;721;900
1;94;9;9;0;1745;2600
1;95;3;3;0;1550;2000
1;96;0;0;0;1017;1400
1;97;3;3;0;2009;2500
1;98;1;1;0;1;2750
1;99;14;14;1;765;950
1;100;8;8;1;1276;1550
1;101;9;9;1;450;650
1;102;28;28;1;53;100
1;103;0;0;1;457;600
1;104;1;1;0;850;1000
1;105;6;6;0;208;300
1;106;6;6;0;208;300
1;107;13;13;0;685;950
1;108;9;9;0;884;1150
1;109;0;0;0;1;11000
1;110;1;1;0;1;4500
1;111;1;1;0;920;1100
1;112;1;1;0;920;1100
1;113;5;5;1;408;500
1;114;1;1;0;500;650
1;115;1;1;0;835;1000
1;116;0;0;0;527;700
1;117;0;0;0;527;700
1;118;0;0;0;527;700
1;119;6;6;1;1214;1450
1;120;0;0;1;1020;1250
1;121;0;0;1;1213;1450
1;122;10;10;1;1020;1250
1;123;1;1;0;4500;6500
1;124;0;0;0;3000;3600
1;125;18;18;0;794;1000
1;126;9;9;1;845;1100
1;127;0;0;0;841;1100
1;128;5;5;0;1071;1450
1;129;0;0;0;600;950
1;130;0;0;0;600;950
1;131;0;0;0;600;950
1;132;5;5;0;600;850
1;133;0;0;1;932;1150
1;134;2;2;1;1327;1600
1;135;9;9;1;2234;2800
1;136;11;11;1;1446;1850
1;137;2;2;1;932;1150
1;138;6;6;1;942;1350
1;139;0;0;1;1676;2300
1;140;2;2;1;1275;1650
1;141;20;20;0;541;1000
1;142;12;12;0;794;1000
1;143;5;5;0;911;1350
1;144;1;1;0;600;950
1;145;6;6;1;378;550
1;146;2;2;0;1660;2000
1;147;18;18;1;708;850
1;148;10;10;1;1287;1550
1;149;6;6;1;715;1050
1;150;1;1;0;830;1200
1;151;0;0;0;830;1200
1;152;0;0;0;1255;1550
1;153;2;2;0;222;300
1;154;4;4;0;270;375
1;155;0;0;0;270;375
1;156;5;5;0;267;400
1;157;38;38;1;165;250
1;158;7;7;1;331;450
1;159;8;8;1;332;450
1;160;1;1;1;498;700
1;161;2;2;1;715;1000
1;162;4;4;0;556;800
1;163;10;10;0;930;1300
1;164;2;2;0;2264;2300
1;165;9;9;1;416;500
1;166;11;11;1;793;1000
1;167;2;2;0;90;150
1;168;2;2;0;1115;1450
1;169;5;5;0;138;250
1;170;9;9;0;166;200
1;171;3;3;0;480;600
1;172;4;4;0;480;600
1;173;6;6;0;166;200
1;174;6;6;0;521;650
1;175;4;4;1;572;750
1;176;0;0;0;740;1000
1;177;1;1;0;608;825
1;178;3;3;0;0;750
1;179;10;10;0;276;375
1;180;4;4;0;276;375
1;181;0;0;1;700;1100
1;182;55;55;0;426;600
1;183;12;12;1;458;600
1;184;11;11;0;125;150
1;185;0;0;1;380;525
1;186;33;33;1;74;100
1;187;0;0;0;790;1100
1;188;7;7;0;554;850
1;189;0;0;0;580;700
1;190;14;14;0;993;1450
1;191;9;9;0;439;700
1;192;0;0;0;350;450
1;193;0;0;0;879;1100
1;194;5;5;0;1672;2000
1;195;1;1;0;348;450
1;196;0;0;0;1417;1700
1;197;16;16;0;43;100
1;198;17;17;1;52;100
1;199;17;17;1;74;100
1;200;11;11;0;85;100
1;201;18;18;0;80;100
1;202;68;68;0;35;50
1;203;8;8;0;0;50
1;204;58;58;0;0;50
1;205;68;68;0;35;50
1;206;19;19;0;791;1000
1;207;19;19;0;709;850
1;208;24;24;5;261;375
1;209;7;7;1;456;650
1;210;106;106;0;475;750
1;211;18;18;0;645;1200
1;212;5;5;0;1032;1400
1;213;0;0;0;350;475
1;214;6;6;0;499;675
1;215;6;6;0;166;400
1;216;6;6;1;688;850
1;217;4;4;1;795;1100
1;218;6;6;1;502;650
1;219;1;1;0;1;650
1;220;5;5;2;162;250
1;221;0;0;0;1000;2000
1;222;0;0;0;1500;2800
1;223;7;7;1;1197;1500
1;224;3;3;1;295;400
1;225;8;8;1;295;400
1;226;12;12;0;118;200
1;227;0;0;1;186;275
1;228;0;0;1;1168;1600
1;229;0;0;1;448;650
1;230;2;2;1;825;1150
1;231;1;1;1;326;450
1;232;13;13;1;330;400
1;233;5;5;0;409;500
1;234;0;0;0;590;750
1;235;29;29;1;75;100
1;236;2;2;0;329;500
1;237;2;2;0;448;600
1;238;2;2;0;539;750
1;239;2;2;0;869;1000
1;240;21;21;0;0;50
1;241;1;1;0;1;1600
1;242;6;6;0;618;1000
1;243;4;4;0;0;1000
1;244;8;8;0;2334;2850
1;245;7;7;1;1949;2375
1;246;11;11;0;631;800
1;247;4;4;0;375;650
1;248;0;0;0;3273;3500
1;249;10;10;1;198;300
1;250;16;16;0;333;400
1;251;4;4;0;446;575
1;252;4;4;0;333;400
1;253;1;1;0;1011;1450
1;254;2;2;0;1684;1800
1;255;17;17;5;85;150
1;256;0;0;0;0;1300
1;257;2;2;0;0;700
1;258;2;2;0;0;700
1;259;2;2;0;0;700
1;260;2;2;0;0;700
1;261;2;2;0;0;700
1;262;2;2;0;0;700
1;263;2;2;0;0;700
1;264;2;2;0;0;700
1;265;2;2;0;0;700
1;266;2;2;0;0;700
1;267;22;22;0;83;100
1;268;0;0;1;533;750
1;269;2;2;1;533;750
1;270;1;1;0;250;350
1;271;6;6;0;720;900
1;272;9;9;0;83;100
1;273;4;4;1;52;100
1;274;0;0;0;1439;1850
1;275;1;1;1;1075;2000
1;276;0;0;0;850;1200
1;277;0;0;0;541;650
1;278;21;21;0;73;100
1;279;11;11;0;234;500
1;280;1;1;0;367;1400
1;281;1;1;1;910;1150
1;282;0;0;0;681;950
1;283;2;2;0;700;950
1;284;1;1;1;301;450
1;285;1;1;1;774;950
1;286;4;4;0;1225;1700
1;287;7;7;0;1221;1700
1;288;2;2;0;1221;1700
1;289;0;0;0;1225;1700
1;290;1;1;0;836;1150
1;291;4;4;0;856;1300
1;292;12;12;1;111;175
1;293;3;3;1;111;175
1;294;1;1;1;1992;2750
1;295;2;2;1;1992;2750
1;296;12;12;1;111;175
1;297;2;2;1;1310;1850
1;298;9;9;0;791;1000
1;299;1;1;0;709;850
1;300;5;5;0;791;1000
1;301;29;29;1;1250;1650
1;302;19;19;0;834;1000
1;303;8;8;0;834;1000
1;304;35;35;0;1250;1650
1;305;10;10;0;791;1000
1;306;11;11;0;833;1000
1;307;2;2;0;1946;2700
1;308;1;1;0;259;750
1;309;15;15;0;200;2300
1;310;10;10;0;216;300
1;311;7;7;0;1282;200
1;312;59;59;0;25;50
1;313;5;5;0;23;50
1;314;9;9;0;392;500
1;315;3;3;0;650;900
1;316;4;4;0;343;500
1;317;1;1;0;343;500
1;318;2;2;0;746;900
1;319;8;8;0;577;600
1;320;5;5;1;516;700
1;321;2;2;0;916;1100
1;322;0;0;0;875;1100
1;323;24;24;1;300;300
1;324;0;0;0;3667;4400
1;325;3;3;1;1512;1850
1;326;7;7;0;375;450
1;327;7;7;0;375;450
1;328;34;34;1;94;150
1;329;1;1;0;551;700
1;330;9;9;0;700;1200
1;331;3;3;0;1187;1450
1;332;17;17;0;480;650
1;333;18;18;0;500;600
1;334;4;4;1;662;925
1;335;1;1;1;803;1100
1;336;4;4;0;1690;2300
1;337;14;14;1;315;450
1;338;8;8;0;315;450
1;339;21;21;0;83;100
1;340;4;4;0;2000;2200
1;341;8;8;0;2000;2200
1;342;2;2;0;2100;2350
1;343;5;5;0;1300;1500
1;344;0;0;0;1300;1500
1;345;14;14;0;1640;2100
1;346;6;6;1;533;750
1;347;0;0;1;296;405
1;348;6;6;1;296;450
1;349;12;12;1;296;450
1;350;15;15;1;293;450
1;351;6;6;1;296;450
1;352;10;10;5;164;250
1;353;4;4;0;289;375
1;354;10;10;0;210;275
1;355;9;9;1;359;475
1;356;10;10;0;140;250
1;357;2;2;0;221;350
1;358;6;6;0;385;600
1;359;0;0;0;1098;1400
1;360;0;0;0;451;675
1;361;1;1;0;811;1000
1;362;3;3;0;1350;1750
1;363;0;0;0;920;1300
1;364;2;2;1;356;475
1;365;1;1;0;1284;1600
1;366;4;4;0;1109;1350
1;367;9;9;1;996;200
1;368;23;23;0;1225;1500
1;369;41;41;1;333;400
1;370;5;5;0;1300;1800
1;371;47;47;1;1005;1250
1;372;38;38;0;250;300
1;373;8;8;1;1669;2000
1;374;41;41;1;209;250
1;375;0;0;0;708;800
1;376;34;34;1;375;450
1;377;5;5;1;334;400
1;378;31;31;1;709;850
1;379;31;31;1;459;650
1;380;26;26;1;709;850
1;381;14;14;1;334;400
1;382;16;16;0;208;300
1;383;1;1;0;390;650
1;384;1;1;0;497;650
1;385;4;4;1;700;850
1;386;6;6;0;1;450
1;387;2;2;0;1657;2100
1;388;1;1;0;1357;1850
1;389;0;0;1;2270;2800
1;390;1;1;1;3070;3750
1;391;6;6;0;324;450
1;392;0;0;0;278;450
1;393;2;2;0;286;450
1;394;2;2;0;1;1500
1;395;1;1;0;1;1700
1;396;0;0;0;1;1500
1;397;0;0;0;562;675
1;398;2;2;0;888;1150
1;399;0;0;0;1254;1350
1;400;0;0;0;898;1100
1;401;9;9;0;504;675
1;402;4;4;0;1783;1800
1;403;0;0;0;1250;1500
1;404;5;5;0;70;100
1;405;0;0;0;70;100
1;406;0;0;0;0;2000
1;407;12;12;0;186;250
1;408;3;3;0;186;250
1;409;1;1;0;395;500
1;410;6;6;0;200;350
1;411;0;0;1;0;750
1;412;2;2;1;548;775
1;413;2;2;1;864;1200
1;414;12;12;0;293;500
1;415;3;3;0;500;600
1;416;3;3;0;708;1000
1;417;5;5;0;568;800
1;418;0;0;0;2083;2500
1;419;1;1;0;539;800
1;420;19;19;0;653;800
1;421;67;67;2;70;125
1;422;46;46;1;70;125
1;423;72;72;1;70;125
1;424;48;48;1;0;125
1;425;3;3;0;326;500
1;426;1;1;0;1072;1600
1;427;22;22;0;80;100
1;428;9;9;0;80;100
1;429;20;20;0;480;650
1;430;18;18;0;80;100
1;431;1;1;0;254;350
1;432;6;6;0;224;600
1;433;0;0;0;860;1200
1;434;0;0;0;207;300
1;435;5;5;0;241;375
1;436;2;2;0;1;725
1;437;10;10;1;657;800
1;438;8;8;0;1187;1475
1;439;13;13;0;728;800
1;440;11;11;1;483;600
1;441;12;12;1;975;1200
1;442;8;8;0;1262;1350
1;443;5;5;1;1;1100
1;444;2;2;0;1;1100
1;445;5;5;1;512;650
1;446;3;3;0;448;700
1;447;0;0;0;500;700
1;448;1;1;1;774;950
1;449;26;26;0;710;850
1;450;7;7;0;1920;2200
1;451;11;11;0;1730;2000
1;452;10;10;0;1920;2100
1;453;5;5;0;1820;2100
1;454;10;10;1;184;250
1;455;18;18;0;80;100
1;456;5;5;0;546;700
1;457;2;2;0;1032;1400
1;458;2;2;0;516;700
1;459;2;2;0;413;600
1;460;2;2;0;778;950
1;461;3;3;0;0;375
1;462;3;3;1;1623;1975
1;463;2;2;0;150;200
1;464;4;4;0;150;200
1;465;10;10;0;125;150
1;466;15;15;0;149;250
1;467;0;0;0;509;850
1;468;0;0;0;0;700
1;469;1;1;0;509;850
1;470;1;1;0;500;700
1;471;0;0;0;500;700
1;472;11;11;0;72;175
1;473;4;4;1;973;1300
1;474;5;5;2;1456;1650
1;475;9;9;1;1637;1850
1;476;21;21;2;1826;2100
1;477;17;17;2;1826;2100
1;478;6;6;2;1826;2100
1;479;16;16;2;1826;2100
1;480;0;0;1;1637;1850
1;481;3;3;2;2100;2350
1;482;1;1;0;200;275
1;483;19;19;5;36;50
1;484;0;0;1;244;350
1;485;1;1;1;193;400
1;486;2;2;0;170;200
1;487;11;11;0;1170;1450
1;488;12;12;0;941;1150
1;489;2;2;1;1569;2100
1;490;0;0;0;1423;1750
1;491;7;7;1;345;450
1;492;12;12;0;166;300
1;493;6;6;0;208;300
1;494;5;5;1;1836;2100
1;495;2;2;0;1234;1500
1;496;2;2;0;1;2850
1;497;9;9;0;72;100
1;498;1;1;0;1;3600
1;499;1;1;0;1;11000
1;500;11;11;1;561;750
1;501;8;8;1;958;1300
1;502;2;2;0;1;2750
1;503;4;4;0;1065;1200
1;504;4;4;0;1856;2000
1;505;1;1;0;1;4450
1;506;1;1;0;2000;2800
1;507;1;1;0;2500;2750
1;508;1;1;0;1;3750
1;509;2;2;0;826;1200
1;510;2;2;1;295;400
1;511;2;2;1;295;400
1;512;82;82;1;21;50
1;513;20;20;0;800;50
1;514;0;0;0;2556;3500
1;515;2;2;0;1307;1575
1;516;2;2;0;1307;1575
1;517;1;1;0;443;600
1;518;2;2;0;1307;1575
1;519;1;1;0;541;675
1;520;3;3;0;1000;3500
1;521;2;2;0;422;1600
1;522;5;5;0;582;750
1;523;1;1;0;650;1000
1;524;3;3;1;2745;3750
1;525;1;1;1;2745;3750
1;526;8;8;1;2218;3100
1;527;5;5;0;1745;2525
1;528;5;5;0;175;500
1;529;5;5;0;357;500
1;530;6;6;0;357;500
1;531;0;0;0;626;1150
1;532;0;0;0;547;750
1;533;0;0;0;1014;1450
1;534;0;0;0;674;850
1;535;6;6;0;1295;1750
1;536;7;7;0;261;350
1;537;5;5;0;261;350
1;538;6;6;0;1;425
1;539;11;11;0;1;400
1;540;3;3;0;806;975
1;541;8;8;0;592;750
1;542;0;0;1;617;850
1;543;12;12;1;139;250
1;544;8;8;0;380;500
1;545;5;5;0;500;700
1;546;7;7;0;1345;1650
1;547;2;2;0;2041;2500
1;548;0;0;0;1950;2350
1;549;1;1;0;2452;3100
1;550;0;0;0;1950;2350
1;551;1;1;0;2254;2800
1;552;1;1;1;295;400
1;553;1;1;1;390;450
1;554;14;14;1;348;500
1;555;0;0;1;443;600
1;556;4;4;1;443;600
1;557;7;7;1;443;600
1;558;0;0;1;443;600
1;559;4;4;1;642;875
1;560;11;11;1;597;850
1;561;3;3;1;597;850
1;562;6;6;0;296;450
1;563;0;0;0;2250;2700
1;564;0;0;0;2250;2700
1;565;0;0;0;2250;2700
1;566;4;4;1;583;750
1;567;3;3;1;753;1100
1;568;0;0;0;1713;2100
1;569;3;3;1;336;500
1;570;2;2;0;531;650
1;571;4;4;1;1122;1400
1;572;4;4;0;2000;2750
1;573;0;0;0;4000;4500
1;574;1;1;0;2000;3850
1;575;0;0;0;1079;1400
1;576;2;2;0;937;1350
1;577;2;2;0;871;900
1;578;0;0;0;74;150
1;579;0;0;0;643;900
1;580;9;9;0;1769;1800
1;581;0;0;0;70;100
1;582;5;5;0;1;650
1;583;6;6;0;422;500
1;584;8;8;0;85;250
1;585;1;1;0;1776;2350
1;586;1;1;0;1795;2200
1;587;0;0;0;1727;2200
1;588;3;3;1;2901;3950
1;589;3;3;0;648;1000
1;590;3;3;0;648;1000
1;591;6;6;1;627;800
1;592;5;5;0;85;100
1;593;5;5;1;370;500
1;594;25;25;0;536;700
1;595;6;6;5;261;450
1;596;46;46;0;73;250
1;597;92;92;0;138;300
1;598;7;7;1;416;700
1;599;5;5;0;337;600
1;600;1;1;0;696;850
1;601;3;3;0;596;850
1;602;19;19;0;375;450
1;603;5;5;0;1667;2000
1;604;33;33;1;709;850
1;605;20;20;1;375;450
1;606;1;1;0;375;450
1;607;6;6;0;1667;2000
1;608;38;38;1;709;850
1;609;3;3;0;834;1100
1;610;24;24;1;375;450
1;611;43;43;1;709;850
1;612;6;6;0;1496;1750
1;613;1;1;0;771;950
1;614;4;4;0;301;500
1;615;4;4;0;301;500
1;616;10;10;0;301;500
1;617;4;4;1;264;375
1;618;4;4;1;286;450
1;619;1;1;0;1;12500
1;620;2;2;0;1582;2100
1;621;12;12;0;257;300
1;622;0;0;0;1;2500
1;623;0;0;0;1;2500
1;624;1;1;0;1;2500
1;625;3;3;0;326;500
1;626;9;9;1;375;450
1;627;5;5;1;1667;2000
1;628;40;40;1;709;850
1;629;4;4;0;1120;1300
1;630;2;2;0;834;1100
1;631;3;3;0;1126;1350
1;632;3;3;0;1126;1350
1;633;10;10;1;1159;1400
1;634;1;1;1;617;850
1;635;0;0;1;659;850
1;636;0;0;0;1117;1650
1;637;1;1;0;1313;1850
1;638;0;0;0;800;1100
1;639;0;0;1;445;600
1;640;0;0;1;444;600
1;641;5;5;1;671;950
1;642;12;12;1;44;600
1;643;6;6;0;738;950
1;644;1;1;1;444;600
1;645;0;0;0;420;600
1;646;4;4;0;420;600
1;647;9;9;1;1046;1300
1;648;1;1;0;800;1100
1;649;0;0;1;900;1100
1;650;5;5;1;814;1100
1;651;9;9;1;1090;1350
1;652;0;0;1;1135;1260
1;653;4;4;1;1046;1300
1;654;1;1;0;604;725
1;655;0;0;0;1536;1950
1;656;0;0;0;420;575
1;657;11;11;0;84;100
1;658;10;10;0;84;100
1;659;2;2;0;1536;1950
1;660;10;10;0;375;450
1;661;1;1;0;757;950
1;662;9;9;1;406;500
1;663;7;7;1;406;500
1;664;6;6;1;406;500
1;665;1;1;0;835;1100
1;666;0;0;0;835;1100
1;667;2;2;0;5000;6000
1;668;0;0;1;249;375
1;669;3;3;1;607;900
1;670;14;14;1;320;450
1;671;19;19;1;320;450
1;672;23;23;1;320;450
1;673;12;12;0;500;700
1;674;6;6;1;448;600
1;675;10;10;1;448;600
1;676;9;9;0;141;175
1;677;3;3;1;513;700
